clip_name;video_name;dataset;source;url;fps;activity_label;action_id;start_time;end_time;duration;start_frame;end_frame;total_frames
kitesurfing_clip_14;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;135500;161000;25.5;4061;4825;765
kitesurfing_clip_15;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;162000;169500;7.5;4855;5080;226
kitesurfing_clip_16;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;170400;187000;16.6;5107;5604;498
kitesurfing_clip_17;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;188000;210600;22.6;5634;6312;679
kitesurfing_clip_18;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;211600;235500;23.9;6342;7058;717
kitesurfing_clip_19;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;236500;265800;29.3;7088;7966;879
kitesurfing_clip_20;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;266600;284200;17.6;7990;8517;528
kitesurfing_clip_21;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;285300;321000;35.7;8550;9620;1071
kitesurfing_clip_22;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;321800;377000;55.2;9644;11299;1656
kitesurfing_clip_23;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;377800;399700;21.9;11323;11979;657
kitesurfing_clip_24;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;400600;409800;9.2;12006;12282;277
kitesurfing_clip_25;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;410900;428600;17.7;12315;12845;531
kitesurfing_clip_26;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;436100;444200;8.1;13070;13313;244
kitesurfing_clip_27;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;445000;451500;6.5;13337;13531;195
kitesurfing_clip_28;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;452500;470000;17.5;13561;14086;526
kitesurfing_clip_29;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;471000;482000;11;14116;14446;331
kitesurfing_clip_30;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;483000;491000;8;14476;14715;240
kitesurfing_clip_31;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;492000;502000;10;14745;15045;301
kitesurfing_clip_32;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;503000;517900;14.9;15075;15521;447
kitesurfing_clip_33;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;518700;528000;9.3;15545;15824;280
kitesurfing_clip_34;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;529000;537700;8.7;15854;16115;262
kitesurfing_clip_35;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;539000;571200;32.2;16154;17119;966
kitesurfing_clip_36;Kailua Kitesurfing 23 Feb 13;EOAD;YouTube;https://www.youtube.com/watch?v=kxvv-hAslLc;29.97;kitesurfing;12;572000;599950;27.95;17143;17981;839
kitesurfing_clip_37;Kitesurf Vada (LI) - GoPro Hero 7 black 4k 60fps;EOAD;YouTube;https://www.youtube.com/watch?v=0mwVTj8u42s;29.97;kitesurfing;12;84000;95500;11.5;2517;2862;346
kitesurfing_clip_38;Kitesurf Vada (LI) - GoPro Hero 7 black 4k 60fps;EOAD;YouTube;https://www.youtube.com/watch?v=0mwVTj8u42s;29.97;kitesurfing;12;115000;143500;28.5;3447;4301;855
kitesurfing_clip_39;Kitesurf Vada (LI) - GoPro Hero 7 black 4k 60fps;EOAD;YouTube;https://www.youtube.com/watch?v=0mwVTj8u42s;29.97;kitesurfing;12;144400;201000;56.6;4328;6024;1697
kitesurfing_clip_40;Kitesurf Vada (LI) - GoPro Hero 7 black 4k 60fps;EOAD;YouTube;https://www.youtube.com/watch?v=0mwVTj8u42s;29.97;kitesurfing;12;201700;216300;14.6;6045;6483;439
kitesurfing_clip_41;Kitesurf Vada (LI) - GoPro Hero 7 black 4k 60fps;EOAD;YouTube;https://www.youtube.com/watch?v=0mwVTj8u42s;29.97;kitesurfing;12;217000;230300;13.3;6503;6902;400
kitesurfing_clip_42;Kitesurf Vada (LI) - GoPro Hero 7 black 4k 60fps;EOAD;YouTube;https://www.youtube.com/watch?v=0mwVTj8u42s;29.97;kitesurfing;12;251300;268500;17.2;7531;8047;517
kitesurfing_clip_43;Kitesurf Vada (LI) - GoPro Hero 7 black 4k 60fps;EOAD;YouTube;https://www.youtube.com/watch?v=0mwVTj8u42s;29.97;kitesurfing;12;269200;294300;25.1;8068;8820;753
kitesurfing_clip_44;Kitesurf Vada (LI) - GoPro Hero 7 black 4k 60fps;EOAD;YouTube;https://www.youtube.com/watch?v=0mwVTj8u42s;29.97;kitesurfing;12;313300;322000;8.7;9390;9650;261
kitesurfing_clip_45;Kitesurf Vada (LI) - GoPro Hero 7 black 4k 60fps;EOAD;YouTube;https://www.youtube.com/watch?v=0mwVTj8u42s;29.97;kitesurfing;12;323000;345500;22.5;9680;10355;676
kitesurfing_clip_46;Kitesurf Vada (LI) - GoPro Hero 7 black 4k 60fps;EOAD;YouTube;https://www.youtube.com/watch?v=0mwVTj8u42s;29.97;kitesurfing;12;346300;357800;11.5;10379;10723;345
kitesurfing_clip_47;Nassau Bahamas - Kitesurfing Reef - Quick Clips;EOAD;YouTube;https://www.youtube.com/watch?v=vba0RqU0Jew;30;kitesurfing;12;0;40150;40.15;0;1205;1206
kitesurfing_clip_48;Navarre Kiteboarding - Epic Downwinder raw footage;EOAD;YouTube;https://www.youtube.com/watch?v=CdIL4RrmAkE;29.97;kitesurfing;12;0;303300;303.3;0;9090;9091
kitesurfing_clip_49;South Africa - POV Strapless kitesurfing session;EOAD;YouTube;https://www.youtube.com/watch?v=exWE5KFbqVA;30;kitesurfing;12;30500;39500;9;915;1185;271
kitesurfing_clip_50;South Africa - POV Strapless kitesurfing session;EOAD;YouTube;https://www.youtube.com/watch?v=exWE5KFbqVA;30;kitesurfing;12;62700;76600;13.9;1881;2298;418
kitesurfing_clip_51;South Africa - POV Strapless kitesurfing session;EOAD;YouTube;https://www.youtube.com/watch?v=exWE5KFbqVA;30;kitesurfing;12;77000;84600;7.6;2310;2538;229
kitesurfing_clip_52;South Africa - POV Strapless kitesurfing session;EOAD;YouTube;https://www.youtube.com/watch?v=exWE5KFbqVA;30;kitesurfing;12;84900;92800;7.9;2547;2784;238
kitesurfing_clip_53;South Africa - POV Strapless kitesurfing session;EOAD;YouTube;https://www.youtube.com/watch?v=exWE5KFbqVA;30;kitesurfing;12;93000;106300;13.3;2790;3189;400
longboarding_clip_1;Longboarding: MUKA RAW (1080p 60fps);FPVSum;YouTube;https://www.youtube.com/watch?v=79ImZE0K7xc;29.97;longboarding;13;70000;360000;290;2098;10789;8692
longboarding_clip_2;Downhill Skateboarding at Cannibal Canyon | GoPro View;FPVSum;YouTube;https://www.youtube.com/watch?v=Jec5YAjth6M;29.97;longboarding;13;2000;244000;242;60;7313;7254
longboarding_clip_3;RAW 4K GoPro Longboarding Footage;FPVSum;YouTube;https://www.youtube.com/watch?v=mB_wNyKDKNA;29.97;longboarding;13;6000;110000;104;180;3297;3118
longboarding_clip_4;Longboarding: Wet Whistler Race;FPVSum;YouTube;https://www.youtube.com/watch?v=sgXJldYfbAs;29.97;longboarding;13;0;131000;131;0;3926;3927
longboarding_clip_5;The Raw Sounds of Longboarding Mt. Lemmon | Ultimate Rush;FPVSum;YouTube;https://www.youtube.com/watch?v=vaJPwfOt7Bs;29.97;longboarding;13;5000;190000;185;150;5694;5545
longboarding_clip_6;Longboarding Dunedin: North Road Crash Raw;FPVSum;YouTube;https://www.youtube.com/watch?v=Wv0j8k2MkKA;23.97;longboarding;13;6000;193000;187;144;4626;4483
longboarding_clip_7;Longboarding Dunedin: North Road Crash Raw;FPVSum;YouTube;https://www.youtube.com/watch?v=Wv0j8k2MkKA;23.97;longboarding;13;224000;300000;76;5369;7191;1823
longboarding_clip_8;Raw Run || 70 mph in Switzerland;EOAD;YouTube;https://www.youtube.com/watch?v=vSBcrmx4aFw;23.97;longboarding;13;9000;255000;246;216;6112;5897
longboarding_clip_9;Raw Run || The Cliffs of France;EOAD;YouTube;https://www.youtube.com/watch?v=hlzTVBg2LrI;23.97;longboarding;13;0;184000;184;0;4410;4411
longboarding_clip_10;Raw Run || Mountain Pass in Switzerland;EOAD;YouTube;https://www.youtube.com/watch?v=ntkOdRqwhSc;23.97;longboarding;13;2000;287000;285;48;6879;6832
longboarding_clip_11;Raw Run || Mountain Pass in Switzerland;EOAD;YouTube;https://www.youtube.com/watch?v=ntkOdRqwhSc;23.97;longboarding;13;300000;671000;371;7191;16084;8894
longboarding_clip_12;Raw Run || Race Against the Storm;EOAD;YouTube;https://www.youtube.com/watch?v=yn-TfAzobDI;23.97;longboarding;13;9000;134000;125;216;3212;2997
longboarding_clip_13;Raw Run || Race Against the Storm;EOAD;YouTube;https://www.youtube.com/watch?v=yn-TfAzobDI;23.97;longboarding;13;137000;285000;148;3284;6831;3548
motorcycle_clip_1;Friday evening, motorcycle ride in London / GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=mXpSECdVnqk;29.97;motorcycle;14;33999;76115;42.12;1019;2281;1263
motorcycle_clip_2;Friday evening, motorcycle ride in London / GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=mXpSECdVnqk;29.97;motorcycle;14;148315;221489;73.17;4445;6638;2194
motorcycle_clip_3;Friday evening, motorcycle ride in London / GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=mXpSECdVnqk;29.97;motorcycle;14;228050;306000;77.95;6835;9171;2337
motorcycle_clip_4;Friday evening, motorcycle ride in London / GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=mXpSECdVnqk;29.97;motorcycle;14;342000;495000;153;10250;14835;4586
motorcycle_clip_5;Friday evening, motorcycle ride in London / GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=mXpSECdVnqk;29.97;motorcycle;14;521000;605000;84;15614;18132;2519
motorcycle_clip_6;Friday evening, motorcycle ride in London / GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=mXpSECdVnqk;29.97;motorcycle;14;643000;744000;101;19271;22298;3028
motorcycle_clip_7;Friday evening, motorcycle ride in London / GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=mXpSECdVnqk;29.97;motorcycle;14;746000;863000;117;22358;25864;3507
motorcycle_clip_8;Friday evening, motorcycle ride in London / GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=mXpSECdVnqk;29.97;motorcycle;14;878000;1075000;197;26314;32218;5905
motorcycle_clip_9;Friday evening, motorcycle ride in London / GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=mXpSECdVnqk;29.97;motorcycle;14;1085000;1301000;216;32517;38991;6475
motorcycle_clip_10;Friday evening, motorcycle ride in London / GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=mXpSECdVnqk;29.97;motorcycle;14;1318000;1407000;89;39500;42168;2669
motorcycle_clip_11;Friday evening, motorcycle ride in London / GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=mXpSECdVnqk;29.97;motorcycle;14;1423000;1462000;39;42647;43816;1170
motorcycle_clip_12;Friday evening, motorcycle ride in London / GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=mXpSECdVnqk;29.97;motorcycle;14;1486000;1584950;98.95;44535;47501;2967
motorcycle_clip_13;Super Bikes Road Racing Go Pro Motorcycle;EOAD;YouTube;https://www.youtube.com/watch?v=kPIWQsQ3cf8;29.97;motorcycle;14;29000;189500;160.5;869;5679;4811
motorcycle_clip_14;Super Bikes Road Racing Go Pro Motorcycle;EOAD;YouTube;https://www.youtube.com/watch?v=kPIWQsQ3cf8;29.97;motorcycle;14;282400;348500;66.1;8464;10445;1982
motorcycle_clip_15;Super Bikes Road Racing Go Pro Motorcycle;EOAD;YouTube;https://www.youtube.com/watch?v=kPIWQsQ3cf8;29.97;motorcycle;14;420000;553000;133;12587;16573;3987
motorcycle_clip_16;Harley Davidson GoPro Motorcycle Ride San Diego;EOAD;YouTube;https://www.youtube.com/watch?v=nPnU-wXUIZ0;29.97;motorcycle;14;0;51000;51;0;1528;1529
motorcycle_clip_17;Harley Davidson GoPro Motorcycle Ride San Diego;EOAD;YouTube;https://www.youtube.com/watch?v=nPnU-wXUIZ0;29.97;motorcycle;14;89000;103000;14;2667;3087;421
motorcycle_clip_18;Harley Davidson GoPro Motorcycle Ride San Diego;EOAD;YouTube;https://www.youtube.com/watch?v=nPnU-wXUIZ0;29.97;motorcycle;14;106000;160000;54;3177;4795;1619
motorcycle_clip_19;Harley Davidson GoPro Motorcycle Ride San Diego;EOAD;YouTube;https://www.youtube.com/watch?v=nPnU-wXUIZ0;29.97;motorcycle;14;183000;207000;24;5485;6204;720
motorcycle_clip_20;Harley Davidson GoPro Motorcycle Ride San Diego;EOAD;YouTube;https://www.youtube.com/watch?v=nPnU-wXUIZ0;29.97;motorcycle;14;242000;315000;73;7253;9441;2189
motorcycle_clip_21;Harley Davidson GoPro Motorcycle Ride San Diego;EOAD;YouTube;https://www.youtube.com/watch?v=nPnU-wXUIZ0;29.97;motorcycle;14;322000;402000;80;9650;12048;2399
motorcycle_clip_22;Harley Davidson GoPro Motorcycle Ride San Diego;EOAD;YouTube;https://www.youtube.com/watch?v=nPnU-wXUIZ0;29.97;motorcycle;14;458000;497000;39;13726;14895;1170
motorcycle_clip_23;Harley Davidson GoPro Motorcycle Ride San Diego;EOAD;YouTube;https://www.youtube.com/watch?v=nPnU-wXUIZ0;29.97;motorcycle;14;516000;575000;59;15465;17233;1769
motorcycle_clip_24;Harley Davidson GoPro Motorcycle Ride San Diego;EOAD;YouTube;https://www.youtube.com/watch?v=nPnU-wXUIZ0;29.97;motorcycle;14;578200;670000;91.8;17329;20080;2752
motorcycle_clip_25;Harley Davidson GoPro Motorcycle Ride San Diego;EOAD;YouTube;https://www.youtube.com/watch?v=nPnU-wXUIZ0;29.97;motorcycle;14;677000;710000;33;20290;21279;990
motorcycle_clip_26;Harley Davidson GoPro Motorcycle Ride San Diego;EOAD;YouTube;https://www.youtube.com/watch?v=nPnU-wXUIZ0;29.97;motorcycle;14;723000;778000;55;21668;23317;1650
motorcycle_clip_27;First time riding out my motorcycle with GoPro Hero4;EOAD;YouTube;https://www.youtube.com/watch?v=4KFZwcFCzho;29.97;motorcycle;14;125000;197000;72;3746;5904;2159
motorcycle_clip_28;First time riding out my motorcycle with GoPro Hero4;EOAD;YouTube;https://www.youtube.com/watch?v=4KFZwcFCzho;29.97;motorcycle;14;203000;258000;55;6084;7732;1649
motorcycle_clip_29;First time riding out my motorcycle with GoPro Hero4;EOAD;YouTube;https://www.youtube.com/watch?v=4KFZwcFCzho;29.97;motorcycle;14;284000;1043000;759;8511;31259;22749
motorcycle_clip_30;FIRST GOPRO HERO5 MOTORCYCLE RAW [stabilization ON];EOAD;YouTube;https://www.youtube.com/watch?v=o1N07pKx00c;25;motorcycle;14;6000;69300;63.3;150;1733;1584
motorcycle_clip_31;FIRST GOPRO HERO5 MOTORCYCLE RAW [stabilization ON];EOAD;YouTube;https://www.youtube.com/watch?v=o1N07pKx00c;25;motorcycle;14;75000;100000;25;1875;2500;626
motorcycle_clip_32;FIRST GOPRO HERO5 MOTORCYCLE RAW [stabilization ON];EOAD;YouTube;https://www.youtube.com/watch?v=o1N07pKx00c;25;motorcycle;14;115000;205000;90;2875;5125;2251
motorcycle_clip_33;GoPro Hero 7 Black Ride Test 4k@60fps@Wide;EOAD;YouTube;https://www.youtube.com/watch?v=pk1jJPkPylo;29.97;motorcycle;14;47000;471570;424.57;1409;14133;12725
motorcycle_clip_34;Dolomites down ride - Motorcycle [Raw Onboard] (realistic motorbike pov);EOAD;YouTube;https://www.youtube.com/watch?v=FvTGQVPckbs;29.97;motorcycle;14;35000;188000;153;1049;5634;4586
motorcycle_clip_35;Dolomites down ride - Motorcycle [Raw Onboard] (realistic motorbike pov);EOAD;YouTube;https://www.youtube.com/watch?v=FvTGQVPckbs;29.97;motorcycle;14;193000;434500;241.5;5784;13022;7239
motorcycle_clip_36;GoPro 5 on a BMW S1000Rs;EOAD;YouTube;https://www.youtube.com/watch?v=TTDH4PN4TYw;29.97;motorcycle;14;10000;33000;23;300;989;690
motorcycle_clip_37;GoPro 5 on a BMW S1000Rs;EOAD;YouTube;https://www.youtube.com/watch?v=TTDH4PN4TYw;29.97;motorcycle;14;48000;65000;17;1439;1948;510
motorcycle_clip_38;GoPro 5 on a BMW S1000Rs;EOAD;YouTube;https://www.youtube.com/watch?v=TTDH4PN4TYw;29.97;motorcycle;14;69300;95500;26.2;2077;2862;786
motorcycle_clip_39;GoPro 5 on a BMW S1000Rs;EOAD;YouTube;https://www.youtube.com/watch?v=TTDH4PN4TYw;29.97;motorcycle;14;98000;132500;34.5;2937;3971;1035
motorcycle_clip_40;GoPro 5 on a BMW S1000Rs;EOAD;YouTube;https://www.youtube.com/watch?v=TTDH4PN4TYw;29.97;motorcycle;14;134000;164500;30.5;4016;4930;915
motorcycle_clip_41;GoPro 5 on a BMW S1000Rs;EOAD;YouTube;https://www.youtube.com/watch?v=TTDH4PN4TYw;29.97;motorcycle;14;166000;182000;16;4975;5455;481
motorcycle_clip_42;GoPro 5 on a BMW S1000Rs;EOAD;YouTube;https://www.youtube.com/watch?v=TTDH4PN4TYw;29.97;motorcycle;14;183400;200000;16.6;5496;5994;499
motorcycle_clip_43;GoPro 5 on a BMW S1000Rs;EOAD;YouTube;https://www.youtube.com/watch?v=TTDH4PN4TYw;29.97;motorcycle;14;206000;235000;29;6174;7043;870
motorcycle_clip_44;GoPro 5 on a BMW S1000Rs;EOAD;YouTube;https://www.youtube.com/watch?v=TTDH4PN4TYw;29.97;motorcycle;14;237000;276900;39.9;7103;8299;1197
motorcycle_clip_45;GoPro 5 on a BMW S1000Rs;EOAD;YouTube;https://www.youtube.com/watch?v=TTDH4PN4TYw;29.97;motorcycle;14;278000;304000;26;8332;9111;780
motorcycle_clip_46;GoPro: Ken Roczen Moto 2 - Glen Helen MX Lucas Oil Pro Motocross Championship 2015;EOAD;YouTube;https://www.youtube.com/watch?v=b_tAKaMAGok;29.97;motorcycle;14;7400;274800;267.4;222;8236;8015
motorcycle_clip_47;GoPro HD: Antonio Cairoli Moto 1 FIM World Motocross Championship Lommel, Belgium;EOAD;YouTube;https://www.youtube.com/watch?v=tWEfvMZQ7j4;23.97;motorcycle;14;7000;182000;175;168;4363;4196
motorcycle_clip_48;GoPro HD: Antonio Cairoli 2013 FIM MX World Motocross in Qatar;EOAD;YouTube;https://www.youtube.com/watch?v=1vq82J1BUY8;29.97;motorcycle;14;10500;111000;100.5;315;3327;3013
motorcycle_clip_49;Brazil Superfinal shot on my GoPro HERO3;EOAD;YouTube;https://www.youtube.com/watch?v=0JZi_gJ7Jfw;30;motorcycle;14;6000;139950;133.95;180;4199;4020
paintball_clip_1;GoPro Raw footage from Action Park 10/13/18;EOAD;YouTube;https://www.youtube.com/watch?v=dyAX8iXwyjU;29.97;paintball;15;80000;420000;340;2398;12587;10190
paintball_clip_2;GoPro HERO 2 HD Paintball Barrel Cam RAW FOOTAGE;EOAD;YouTube;https://www.youtube.com/watch?v=xlZcWsjhnCI;29.97;paintball;15;50000;300000;250;1499;8991;7493
paintball_clip_3;GoPro Paintball: AZN plays the snake at Wild West RAW part 1;EOAD;YouTube;https://www.youtube.com/watch?v=t6U4-vtgtLk;29.97;paintball;15;15000;70000;55;450;2098;1649
paintball_clip_4;GoPro Paintball: AZN plays the snake at Wild West RAW part 2;EOAD;YouTube;https://www.youtube.com/watch?v=H3gK9hMX4Hk;29.97;paintball;15;0;63000;63;0;1888;1889
paintball_clip_5;GoPro Paintball - Sacramento DMG Raw Practice;EOAD;YouTube;https://www.youtube.com/watch?v=U3fZc2uoAB4;30;paintball;15;20000;400000;380;600;12000;11401
paintball_clip_6;GoPro Paintball Raw footage- Ego 11 (me);EOAD;YouTube;https://www.youtube.com/watch?v=XLeUAZ7LRpo;29.97;paintball;15;10000;93000;83;300;2787;2488
paintball_clip_7;GoPro Paintball- raw footage;EOAD;YouTube;https://www.youtube.com/watch?v=9T2obaI-NDk;29.97;paintball;15;130000;262000;132;3896;7852;3957
paintball_clip_8;Nitro Paintball | CS1.5 Snake Gameplay | Gopro HERO6 Black;EOAD;YouTube;https://www.youtube.com/watch?v=01vb3X_WMyU;29.97;paintball;15;25000;220000;195;749;6593;5845
paintball_clip_9;Oregon SuperGame 43 - Raw Clips 1 GoPro paintball;EOAD;YouTube;https://www.youtube.com/watch?v=B8smq0RhSs8;29.97;paintball;15;0;154000;154;0;4615;4616
paintball_clip_10;Paintball GoPro Raw Footage;EOAD;YouTube;https://www.youtube.com/watch?v=q0Yu74SetlI;29.97;paintball;15;110000;405000;295;3297;12138;8842
paintball_clip_11;Paintball Raw Footage GoPro HD;EOAD;YouTube;https://www.youtube.com/watch?v=MY5de9VbOZA;29.97;paintball;15;0;222000;222;0;6653;6654
paintball_clip_12;Paintball Round 4 - Red Team (Head Cam - Raw Footage) --- GoPro Hero 2;EOAD;YouTube;https://www.youtube.com/watch?v=6UlOFFLPZ-U;30;paintball;15;120000;403000;283;3600;12090;8491
paintball_clip_13;RAW Footage POV Paintball @ PEV's 2018_12 _30 DC Justice VS SMP Brawl & Regulators;EOAD;YouTube;https://www.youtube.com/watch?v=0eZujfcZbvQ;30;paintball;15;60000;300000;240;1800;9000;7201
paintball_clip_14;Raw gopro footage from paintball practice (Blacklisted);EOAD;YouTube;https://www.youtube.com/watch?v=FdCvJXDepdE;29.97;paintball;15;300000;600000;300;8991;17982;8992
paintball_clip_15;Speedball Raw Footage (GoPro Hero 3);EOAD;YouTube;https://www.youtube.com/watch?v=Oyb5VfqUyd0;29.97;paintball;15;300000;600000;300;8991;17982;8992
paragliding_clip_1;:: GoPro Hero 7 Black :: Magical Thermal Flying In & Over Winter Clouds On A Paraglider;EOAD;YouTube;https://www.youtube.com/watch?v=V6XXl9aIAn0;30;paragliding;16;8000;200000;192;240;6000;5761
paragliding_clip_2;First-person view of Trevor Tan's paragliding take-off;EOAD;YouTube;https://www.youtube.com/watch?v=2Oe35Finps4;30;paragliding;16;10000;70000;60;300;2100;1801
paragliding_clip_3;FULL FLIGHT!! (My First Paraglider Flight);EOAD;YouTube;https://www.youtube.com/watch?v=w-4uFH4c6uc;29.97;paragliding;16;151000;673000;522;4525;20170;15646
